dataset_id,adjustment,score_method,program_left,lineage_left,program_right,lineage_right,n_donors,spearman_rho,permutation_p_two_sided,fdr_within_dataset_method_adjustment
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,-0.06869565217391303,0.7464253574642535,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.3313043478260869,0.11508849115088492,0.3069026430690264
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,-0.08347826086956521,0.6990300969903009,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.19769230769230767,0.3408659134086591,0.5843415658434157
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.11615384615384615,0.5755424457554245,0.7938516493178269
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.22692307692307692,0.2812718728127187,0.5357559482147023
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.536923076923077,0.0081991800819918,0.064660200646602
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.005384615384615384,0.9825017498250175,0.9825017498250175
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.40230769230769226,0.0458954104589541,0.16198380161983802
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.4782608695652173,0.019498050194980503,0.08356307226420215
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.5234782608695652,0.0096990300969903,0.064660200646602
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.04521739130434782,0.8345165483451655,0.8784384719422795
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.22869565217391302,0.27717228277172284,0.5357559482147023
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.49999999999999994,0.015398460153984602,0.07487251274872513
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.6182608695652172,0.0007999200079992001,0.023997600239976002
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.2569230769230769,0.21237876212378762,0.45027076239744446
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.6507692307692308,0.0012998700129987,0.023997600239976002
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.666923076923077,0.00039996000399960006,0.015998400159984005
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.5076923076923078,0.011698830116988301,0.06685045781136172
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,-0.06384615384615384,0.7575242475752425,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.74,9.999000099990002e-05,0.011998800119988003
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,-0.06173913043478261,0.7697230276972302,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.5095652173913043,0.011198880111988802,0.06685045781136172
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.6347826086956522,0.0010998900109989002,0.023997600239976002
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.4904347826086956,0.015598440155984402,0.07487251274872513
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.05565217391304347,0.7898210178982101,0.8739666573883152
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.4260869565217391,0.0377962203779622,0.137440801374408
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.30347826086956514,0.1483851614838516,0.355023321197292
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.7191304347826086,0.00039996000399960006,0.015998400159984005
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.6295652173913043,0.001999800019998,0.029451600294516003
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.5469565217391303,0.0053994600539946005,0.04984116972918093
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.23826086956521736,0.26417358264173585,0.5196857363443984
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.49652173913043474,0.013298670132986702,0.06938436591123497
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.31130434782608696,0.1381861813818618,0.34546545345465457
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.08434782608695651,0.6961303869613039,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,-0.033913043478260865,0.8789121087891211,0.9171256787364741
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.12782608695652173,0.5446455354464553,0.7620633285508659
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.02869565217391304,0.8986101389861014,0.9227795169201028
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.09304347826086956,0.6625337466253375,0.8548822537101128
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.05304347826086955,0.803019698030197,0.8739666573883152
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.4669565217391304,0.0212978702129787,0.0851914808519148
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.4660869565217391,0.0201979802019798,0.08357784911164055
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.10521739130434782,0.6246375362463754,0.8147446124952723
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.5208695652173913,0.0115988401159884,0.06685045781136172
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.10521739130434782,0.6224377562243776,0.8147446124952723
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.4339130434782608,0.0352964703529647,0.13236176382361764
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.5330434782608695,0.008799120087991202,0.064660200646602
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.49999999999999994,0.012598740125987402,0.068720400687204
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.5973913043478261,0.0026997300269973002,0.029451600294516003
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.13391304347826086,0.5354464553544646,0.7620633285508659
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.6,0.0025997400259974,0.029451600294516003
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,24,0.4660869565217391,0.023797620237976203,0.0921198202760369
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,24,0.4052173913043478,0.05269473052694731,0.1806676475209622
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,24,0.3565217391304348,0.0837916208379162,0.23523229072441593
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,24,0.25217391304347825,0.23797620237976203,0.47595240475952405
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,24,0.06434782608695652,0.7658234176582341,0.8632407787258657
GSE256398,disease_group_plus_qc,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,24,0.3052173913043478,0.14578542145785423,0.355023321197292
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.26608695652173914,0.20883621481010178,0.2847766565592297
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.5026086956521739,0.012311224300312232,0.0369336729009367
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.7313043478260869,4.909793141027189e-05,0.0022958505913008207
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.48869565217391303,0.015385189767333836,0.04293541330418745
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.5199999999999999,0.0091977198072643,0.029830442618154488
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.3921739130434782,0.05803633887025061,0.1024170685945599
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.28307692307692306,0.17032484103081014,0.23766256888020018
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.4584615384615385,0.021170480845165655,0.052926202112914135
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.45230769230769236,0.023200566159354626,0.0562033675517964
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.14307692307692307,0.4950600560452396,0.5400655156857159
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.5415384615384615,0.005176745540869125,0.022186052318010536
GSE256398,disease_group_only,singscore,RAM2019_ENDO_1,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.4707692307692308,0.017542529366882265,0.04576312008751895
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.54,0.006453914474239906,0.024202179278399648
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.2504347826086956,0.23787902276971346,0.31027698622136535
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.20608695652173914,0.3339723271430127,0.40734653293885165
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.27391304347826084,0.1952518810744161,0.26931293941298773
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.41739130434782606,0.04242428156214387,0.08580163504406049
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.4026086956521739,0.05111250253814526,0.09293182279662775
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.6838461538461539,0.0001639348334195374,0.003278696668390748
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.33076923076923076,0.10630845408160393,0.16567551285444768
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.5915384615384616,0.0018428212334481065,0.01105692740068864
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.6653846153846155,0.00028392704699323185,0.004258905704898478
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.40461538461538454,0.044831542575661756,0.08787406737171215
GSE256398,disease_group_only,singscore,RAM2019_ENDO_2,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.7007692307692307,9.566044130420087e-05,0.0022958505913008207
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.5078260869565216,0.011297601785925497,0.03476185164900153
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.04,0.8527804394339904,0.8663370658708228
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.2252173913043478,0.2900074275938717,0.36632517169752216
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.46086956521739125,0.0234180698132485,0.0562033675517964
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.3078260869565217,0.14337537555018123,0.20981762275636276
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.33391304347826084,0.11078683255713417,0.1704412808571295
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.4415384615384615,0.027130641649227728,0.06231376249757238
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.1523076923076923,0.46734387324425375,0.5192709702713931
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.4723076923076923,0.017127174630535404,0.045672465681427736
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.2892307692307692,0.16082608766934542,0.2297515538133506
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.5376923076923077,0.00556917577447588,0.023044865273693295
GSE256398,disease_group_only,singscore,RAM2019_ENDO_3,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.6761538461538462,0.0002070475207811895,0.003549386070534677
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.3391304347826086,0.10498302480093243,0.16567551285444768
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.16173913043478258,0.4502188848463706,0.5096817564298535
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.4504347826086956,0.027187078784635655,0.06231376249757238
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.40695652173913033,0.04842494287210425,0.08939989453311555
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.2626086956521739,0.21507317009837815,0.2888689306043817
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.25478260869565217,0.22955896419421634,0.3027151176187468
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.33307692307692305,0.10374411886277625,0.16567551285444768
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.1853846153846154,0.3749745607789394,0.4368635659560459
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.29923076923076924,0.14619758715586154,0.21137000552654678
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,-0.03307692307692307,0.875276314151181,0.875276314151181
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.3469230769230769,0.08931140864220484,0.14482931131168353
GSE256398,disease_group_only,singscore,RAM2019_ENDO_4,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.40230769230769226,0.04618385930563963,0.08787406737171215
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.6599999999999999,0.0004494019078104929,0.005174946133148639
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.2052173913043478,0.3360608896745526,0.40734653293885165
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.31652173913043474,0.13183422455052596,0.1953099622970755
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.5330434782608695,0.0073177780709402455,0.026610102076146346
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.5295652173913042,0.007784589602340773,0.02747502212590861
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.44434782608695644,0.029600947331116845,0.06458388508607311
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.713076923076923,6.316066872715697e-05,0.0022958505913008207
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.3538461538461538,0.08268751738668596,0.13781252897780993
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.6092307692307692,0.0012272604760963427,0.008900117321243598
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.5307692307692308,0.006338656058144333,0.024202179278399648
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.57,0.0029329496113076055,0.014664748056538028
GSE256398,disease_group_only,singscore,RAM2019_ENDO_5,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.8023076923076922,1.408511694596746e-06,0.0001690214033516095
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.4165217391304347,0.042900817522030246,0.08580163504406049
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.03826086956521739,0.8591175903218993,0.8663370658708228
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,-0.09217391304347824,0.6683845191595212,0.6974447156447179
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.11826086956521738,0.5820677933682575,0.6236440643231331
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.1252173913043478,0.5598985357904831,0.6052957143680898
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.09217391304347824,0.6683845191595212,0.6974447156447179
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.7007692307692307,9.566044130420087e-05,0.0022958505913008207
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.22846153846153847,0.2720153736834069,0.34725366853200884
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.4015384615384615,0.04664167971380561,0.08787406737171215
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.573076923076923,0.002749831030170033,0.014664748056538028
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.3253846153846154,0.11247376203917939,0.17084622081900666
GSE256398,disease_group_only,singscore,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.6338461538461537,0.0006689800511443636,0.006175200472101817
GSE256398,disease_group_only,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.19826086956521738,0.35304943524240395,0.4194646755355294
GSE256398,disease_group_only,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.49304347826086947,0.014363733768170055,0.04204019639464407
GSE256398,disease_group_only,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.20347826086956516,0.3402613966398863,0.40831367596786355
GSE256398,disease_group_only,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,-0.09304347826086956,0.6654325452454303,0.6974447156447179
GSE256398,disease_group_only,singscore,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.1695652173913043,0.42829525040358907,0.48948028617553035
